Unnamed: 0,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
124,[08/01/21 07.11.05],mahasiswa,Baik teirma kasih banyak pak,1,1,123,9,"['teirma', 'kasih']"
125,[08/01/21 09.04.19],dosen,Silahkan bisa masuk lg,1,1,124,9,"['silah', 'masuk']"
126,[08/01/21 09.04.34],mahasiswa,Baik pak,1,1,125,9,[]
0,05/03/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu [DOSEN], mohon maaf mengganggu waktunya. Perkenalkan nama saya [MHS] (TIF’16) dengan keminatan KC. Saya salah satu mahasiswa bimbingan skripsi ibu. Saya ingin bertanya terkait pelaksanaan p0 skripsi saya. Saya sudah melaksanakan p0 dengan dosen 1 saya yakni Pak Imam. Kira-kira apakah ibu ada waktu untuk p0 pada hari ini sebagai dosen 2 saya bu? Terima kasih Bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,0,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'kenal', 'nama', 'mahasiswa', 'teknik informatika', '16', 'minat', 'kc', 'salah', 'mahasiswa', 'bimbing', 'skripsi', 'kait', 'laksana', 'p0', 'skripsi', 'laksana', 'p0', 'dosen', '1', 'imam', 'p0', 'dosen', '2', 'terima', 'kasih', 'wassalamualaikum']"
1,05/03/20,dosen,Waalaikumsalam...iya bs 10.15-12.00,1,1,0,10,"['waalaikumsalamiya', '10', '15-12', '00']"
2,05/03/20,mahasiswa,baik bu terima kasihh,1,1,0,10,"['terima', 'kasihh']"
3,09/04/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi terkait skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,1,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'kait', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
4,09/04/20,dosen,Waalaikumsalam wr wb...,1,1,1,10,"['waalaikumsalam', 'wr', 'wb']"
5,09/04/20,dosen,Iya,1,1,1,10,['iya']
6,09/04/20,mahasiswa,maaf bu sebelumnya untuk pengiriman dokumen dan poin yang ingin ditanyakan bisa dikirim melalui media apa yaa bu?,1,1,1,10,"['maaf', 'kirim', 'dokumen', 'poin', 'kirim', 'media', 'yaa']"
7,09/04/20,dosen,Wa saja,1,1,1,10,['wa']
8,09/04/20,mahasiswa,baik bu..,1,1,1,10,[]
9,09/04/20,mahasiswa,"Sebelumnya mohon maaf saya belum ada melakukan bimbingan lagi bu. Hal tersebut dikarenakan saya masih bingung dan berusaha mencari serta memahami langkah-langkah algoritma Kernel Extreme Learning Machine yang saya terapkan pada skripsi saya. Berikut beberapa poin revisi pada skripsi saya bu setelah konsultasi terakhir kita bu: Bab 1: - Latar belakang diberikan tambahan alasan menggunakan studi kasus saham PT. Telkom Bab 2: - Tambahan penjelasan bada bagian PER - Perubahan langkah-langkah algoritma KELM Bab 3: - Perubahan teknik analisis data - Perubahan flowchart KELM Bab 4: - Perubahan algoritma KELM - Perubahan flowchart KELM - Tambahan sebagian flowchart (belum selesai) - Tambahan manualisasi - Tambahan perancangan pengujian Ada beberapa poin yang ingin saya tanyakan. Mungkin sekiranya ibu berkenan memberikan masukan. Berikut pertanyaan saya: 1. Untuk pembentukan flowchart, tiap flowchart merepresentasikan satu method atau bagaimana yaa bu? 2. Untuk pengujian fungsi kernel, apakah perlu dijelaskan pada bab 3 tentang formulasi fungsi-fungsi kernel yang akan diuji? 3. Penginstansiasi nilai apakah perlu untuk dimasukkan ke flowchart bu? 4. Untuk method yang memiliki parameter, parameternya apakah dimasukkan ke flowchart sebagai data input? Sekian beberapa pertanyaan dari saya bu. Berikut saya lampirkan softcopy dari dokumen skripsi saya. Terima kasih bu untuk sebelum dan sesudahnya. Wassalamualaikum Wr. Wb.  ",1,1,1,10,"['mohon', 'maaf', 'laku', 'bimbing', 'bingung', 'usaha', 'cari', 'paham', 'langkah', 'algoritma', 'kernel', 'extreme', 'learning', 'machine', 'terap', 'skripsi', 'poin', 'revisi', 'skripsi', 'konsultasi', 'bab', '1', '-', 'latar', 'alas', 'studi', 'saham', 'pt', 'telekomunikasi', 'bab', '2', '-', 'bada', '-', 'ubah', 'langkah', 'algoritma', 'kelm', 'bab', '3', '-', 'ubah', 'teknik', 'analisis', 'data', '-', 'ubah', 'diagram alir', 'kelm', 'bab', '4', '-', 'ubah', 'algoritma', 'kelm', '-', 'ubah', 'diagram alir', 'kelm', '-', 'diagram alir', 'selesai', '-', 'manual', '-', 'ancang', 'uji', 'poin', 'sekira', 'kenan', 'masuk', '1', 'bentuk', 'diagram alir', 'diagram alir', 'representasi', 'method', 'yaa', '2', 'uji', 'fungsi', 'kernel', 'bab', '3', 'formulasi', 'fungsi', 'kernel', 'uji', '3', 'penginstansiasi', 'nilai', 'masuk', 'diagram alir', '4', 'method', 'milik', 'parameter', 'parameter', 'masuk', 'diagram alir', 'data', 'input', 'sekian', 'lampir', 'softcopy', 'dokumen', 'skripsi', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
10,09/04/20,mahasiswa,<DOC>,1,1,1,10,['doc']
11,09/04/20,dosen,<DOC>,1,1,1,10,['doc']
12,09/04/20,dosen,template flowchart,1,1,1,10,"['contoh', 'diagram alir']"
13,09/04/20,dosen,mengenai metode silahkan tanya pembimbing 1 ya mbak...saya takut salah. Saya akan mengoreksi penulisan,1,1,1,10,"['kena', 'metode', 'silah', 'bimbing', '1', 'iya', 'mbaksaya', 'takut', 'salah', 'koreksi', 'tulis']"
14,09/04/20,mahasiswa,baik buu terima kasih banyakk,1,1,1,10,"['buu', 'terima', 'kasih', 'banyakk']"
15,05/05/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi terkait P1 skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,-1,2,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'kait', 'p1', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
16,05/05/20,dosen,ok,1,-1,2,10,['oke']
17,05/05/20,mahasiswa,"Baik buu, berikut saya lampirkan softcopy dari dokumen skripsi saya, PPT P1, jurnal tekait, serta screenshoot sebagian program yang telah saya implementasikan. Terima kasih Bu..  ",1,-1,2,10,"['buu', 'lampir', 'softcopy', 'dokumen', 'skripsi', 'power point', 'p1', 'jurnal', 'tekait', 'screenshoot', 'program', 'implementasi', 'terima', 'kasih']"
18,05/05/20,mahasiswa,<DOC>,1,-1,2,10,['doc']
19,05/05/20,mahasiswa,"saya kirim file dengan format rar yaa bu, mungkin ibu ada masukan.. ",1,-1,2,10,"['kirim', 'dokumen', 'format', 'rar', 'yaa', 'masuk']"
20,06/05/20,dosen,mengenai laporannya sudah sesuai tinggal melanjutkan ke bab selanjutnya,1,1,3,10,"['kena', 'lapor', 'sesuai', 'tinggal', 'bab']"
21,06/05/20,dosen,untuk penilaian P1...saya blm bisa memasukkan nilai krn hr pembimbing 1 terlebih dahulu,1,1,3,10,"['nilai', 'p1saya', 'masuk', 'nilai', 'bimbing', '1']"
22,06/05/20,mahasiswa,"baik buu, nanti akan saya kabari lebih lanjut. terimakasih buu.. ",1,1,3,10,"['buu', 'kabar', 'terima kasih', 'buu']"
23,22/05/20,mahasiswa,"Assalamualaikum Wr. Wb Selamat siang bu [DOSEN], mohon maaf mengganggu waktunya. Saya bermaksud ingin memberikan video presentasi P1 saya bu. Untuk video presentasinya sudah saya upload di GDrive bersama dengan dokumen P1 saya, berikut link-nya bu https://drive.google.com/drive/folders/1IiHH98bnrVlnA47_uDWLUPWR_lUSjJ7o?usp=sharing Terimakasih bu untuk sebelum dan sesudahnya Wassalamualaikum Wr. Wb ",1,-1,4,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mohon', 'maaf', 'ganggu', 'maksud', 'video', 'presentasi', 'p1', 'video', 'presentasi', 'unggah', 'gdrive', 'dokumen', 'p1', 'link-nya', 'url', 'terima kasih', 'wassalamualaikum', 'wr', 'wb']"
24,24/05/20,mahasiswa,"Assalamualaikum Wr. Wb Minal ‘aidin wal faizin, mohon maaf lahir dan bathin yaa bu Selamat hari raya idul fitri bu.. ",1,1,5,10,"['assalamualaikum', 'wr', 'wb', 'mal', 'aidin', 'wal', 'faizin', 'mohon', 'maaf', 'lahir', 'bathin', 'yaa', 'selamat', 'raya', 'idul', 'fitri']"
25,24/05/20,dosen,Mohon maaf lahir dan batin jg ya...,1,1,5,10,"['mohon', 'maaf', 'lahir', 'batin', 'iya']"
26,24/05/20,mahasiswa,iyaa buu,1,1,5,10,"['iyaa', 'buu']"
27,28/05/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,6,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
28,28/05/20,dosen,Waalaikumsalam..... Silahkan dikirim saja,1,1,6,10,"['waalaikumsalam', 'silah', 'kirim']"
29,28/05/20,dosen,Tp saya koreksinya senin dpn ya,1,1,6,10,"['koreksi', 'senin', 'dpn', 'iya']"
30,28/05/20,dosen,Saya lagi koreksi nilai2 matkul hrs setor nilai,1,1,6,10,"['koreksi', 'nilai2', 'matkul', 'setor', 'nilai']"
31,28/05/20,mahasiswa,"baik buu tidak apa-apa, ini saya kirim dokumen skripsi dan hasil screenshoot programnya yaa bu  ",1,1,6,10,"['buu', 'kirim', 'dokumen', 'skripsi', 'hasil', 'screenshoot', 'program', 'yaa']"
32,28/05/20,mahasiswa,<DOC>,1,1,6,10,['doc']
33,28/05/20,mahasiswa,<DOC>,1,1,6,10,['doc']
34,28/05/20,mahasiswa,terimakasih buu,1,1,6,10,"['terima kasih', 'buu']"
35,10/06/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,7,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
36,10/06/20,dosen,waalaikumsalam,1,1,7,10,['waalaikumsalam']
37,10/06/20,dosen,ok,1,1,7,10,['oke']
38,10/06/20,mahasiswa,"baik buu, berikut saya lampirkan dokumen skripsi terakhir saya beserta screenshoot programnya  ",1,1,7,10,"['buu', 'lampir', 'dokumen', 'skripsi', 'screenshoot', 'program']"
39,10/06/20,mahasiswa,<DOC>,1,1,7,10,['doc']
40,10/06/20,mahasiswa,<DOC>,1,1,7,10,['doc']
41,10/06/20,mahasiswa,terima kasih buu..,1,1,7,10,"['terima', 'kasih', 'buu']"
42,10/06/20,dosen,Untuk yg bab 5 penulisan kode program labelnya seharusnya kode program saja bukan Gambar,1,1,7,10,"['bab', '5', 'tulis', 'kode', 'program', 'label', 'kode', 'program', 'gambar']"
43,10/06/20,dosen,Jd mis Kode Program 5.1 Normalisasi Data,1,1,7,10,"['mis', 'kode', 'program', '5', '1', 'normalisasi', 'data']"
44,10/06/20,dosen,Jd labelnya dipisah dr gambar,1,1,7,10,"['label', 'pisah', 'gambar']"
45,10/06/20,dosen,sehingga nanti ada daftar kode program,1,1,7,10,"['daftar', 'kode', 'program']"
46,10/06/20,dosen,yg lainnya sudah sesuai,1,1,7,10,['sesuai']
47,10/06/20,mahasiswa,"baik buu, segera saya perbaiki ",1,1,7,10,['buu']
48,10/06/20,mahasiswa,terimakasih bu [DOSEN]..,1,1,7,10,"['terima kasih', 'dosen']"
49,25/06/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,-1,8,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
50,25/06/20,dosen,ok,1,-1,8,10,['oke']
51,25/06/20,mahasiswa,"baik bu, berikut saya lampirkan dokumen skripsi terakhir saya beserta screenshoot kode programnya. saya kirim dengan format rar ya buu  ",1,-1,8,10,"['lampir', 'dokumen', 'skripsi', 'screenshoot', 'kode', 'program', 'kirim', 'format', 'rar', 'iya', 'buu']"
52,25/06/20,mahasiswa,<DOC>,1,-1,8,10,['doc']
53,25/06/20,mahasiswa,terima kasih bu..,1,-1,8,10,"['terima', 'kasih']"
54,30/06/20,mahasiswa,"Assalamualaikum bu, selamat sore. Mohon maaf bu saya ingin menanyakan revisi untuk dokumen skripsi saya yg terakhir apakah ada yang kurang buu? Terima kasih bu sebelumnya ",1,-1,9,10,"['assalamualaikum', 'selamat', 'sore', 'mohon', 'maaf', 'revisi', 'dokumen', 'skripsi', 'buu', 'terima', 'kasih']"
55,01/07/20,dosen,waalaikumsalam.....,1,1,10,10,['waalaikumsalam']
56,01/07/20,dosen,klo pengujian apakah tidak membutuhkan pengujian k-fold,1,1,10,10,"['uji', 'butuh', 'uji', 'k-fold']"
57,01/07/20,dosen,?,1,1,10,10,['']
58,01/07/20,dosen,silahkan dikonsultasikan ke pembimbing 1 dulu,1,1,10,10,"['silah', 'konsultasi', 'bimbing', '1']"
59,01/07/20,mahasiswa,baik buu akan segera saya konsultasikan dengan dosen pembimbing 1 saya,1,1,10,10,"['buu', 'konsultasi', 'dosen', 'bimbing', '1']"
60,01/07/20,mahasiswa,terima kasih buu,1,1,10,10,"['terima', 'kasih', 'buu']"
61,06/07/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat sore bu [DOSEN], mohon maaf mengganggu waktunya. Ada yg ingin saya tanyakan buu mengenai skripsi saya, apakah ibu ada waktuu? Terima kasih bu untuk sebelum dan sesudahnyaa ",1,1,11,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'dosen', 'mohon', 'maaf', 'ganggu', 'buu', 'kena', 'skripsi', 'waktuu', 'terima', 'kasih', 'sesudahnyaa']"
62,06/07/20,dosen,Iya knapa?,1,1,11,10,"['iya', 'knapa']"
63,06/07/20,mahasiswa,"Pada skripsi saya Bab Kajian Pustaka, ada jurnal dari (Huang, et al) dengan judul Trends in Extreme Learning Machines A Review (terlampir), yang mana jurnal tersebut berisi ulasan dari penelitian-penelitian sebelumnya. Pada jurnal tersebut tidak dicantumkan data penelitiannya bu. Sehingga saya bingung untuk memasukkan objek pada kolom “Objek” di Tabel Kajian Pustaka saya (terlampir) bu. Apakah kira-kira ibu ada masukan?.. Terima kasih buu  ",1,1,11,10,"['skripsi', 'bab', 'kaji', 'pustaka', 'jurnal', 'huang', 'et', 'al', 'judul', 'trends', 'extreme', 'learning', 'machines', 'ulas', 'lampir', 'jurnal', 'isi', 'ulas', 'teliti', 'jurnal', 'cantum', 'data', 'teliti', 'bingung', 'masuk', 'objek', 'kolom', 'objek', 'tabel', 'kaji', 'pustaka', 'lampir', 'masuk', 'terima', 'kasih', 'buu']"
64,06/07/20,mahasiswa,<DOC>,1,1,11,10,['doc']
65,06/07/20,mahasiswa,<DOC>,1,1,11,10,['doc']
66,06/07/20,dosen,Dikosongi saja gpp,1,1,11,10,"['kosong', 'tidak apa-apa']"
67,06/07/20,mahasiswa,baik buu terima kasihh,1,1,11,10,"['buu', 'terima', 'kasihh']"
68,08/07/20,mahasiswa,"Assalamualaikum Wr. Wb Selamat siang bu [DOSEN], mohon maaf mengganggu waktunya. Saya bermaksud ingin memberikan progress skripsi saya, PPT P2, serta video presentasi P2 saya bu. Untuk video presentasinya sudah saya upload di GDrive bersama dengan dokumen P2 saya, berikut link-nya bu https://drive.google.com/drive/folders/1JQgBo8cTaWrSu0IviQ2fVxVWrlVfVXEl?usp=sharing Pada dokumen skripsi terbaru saya juga sudah ditambahkan pengujian K-Fold untuk data time series yg bernama Nested Cross Validation bu, berikut saya lampirkan dokumen saya untuk dapat ibu lihat. Terimakasih bu untuk sebelum dan sesudahnya Wassalamualaikum Wr. Wb  ",1,1,12,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mohon', 'maaf', 'ganggu', 'maksud', 'progres', 'skripsi', 'power point', 'p2', 'video', 'presentasi', 'p2', 'video', 'presentasi', 'unggah', 'gdrive', 'dokumen', 'p2', 'link-nya', 'url', 'dokumen', 'skripsi', 'uji', 'k-fold', 'data', 'time', 'series', 'nama', 'nested', 'cross', 'validation', 'lampir', 'dokumen', 'lihat', 'terima kasih', 'wassalamualaikum', 'wr', 'wb']"
69,08/07/20,mahasiswa,<DOC>,1,1,12,10,['doc']
70,08/07/20,dosen,Ok saya cek dulu,1,1,12,10,"['oke', 'cek']"
71,08/07/20,mahasiswa,baik bu terima kasihh,1,1,12,10,"['terima', 'kasihh']"
72,09/07/20,mahasiswa,"Assalamualaikum bu, maaf mengganggu waktunya. Saya ingin bertanya terkait skripsi saya bu.. Dari ibu sebagai pembimbing 2 saya, apakah saya sudah boleh untuk daftar seminar hasil untuk semester ini buu? Terima kasih buu sebelumnya ",1,1,13,10,"['assalamualaikum', 'maaf', 'ganggu', 'kait', 'skripsi', 'bimbing', '2', 'daftar', 'seminar', 'hasil', 'semester', 'buu', 'terima', 'kasih', 'buu']"
73,09/07/20,dosen,waalaikumsalam...,1,1,13,10,['waalaikumsalam']
74,09/07/20,dosen,sdh saya periksa,1,1,13,10,['periksa']
75,09/07/20,dosen,blh silahkan daftar saja,1,1,13,10,"['silah', 'daftar']"
76,09/07/20,mahasiswa,baik buu terima kasih banyak yaa bu..,1,1,13,10,"['buu', 'terima', 'kasih', 'yaa']"
77,09/07/20,dosen,iya...tinggal turnitin laporannya sdh?,1,1,13,10,"['iyatinggal', 'turnitin', 'lapor']"
78,09/07/20,dosen,Class ID 24371211 Enrollment key: skripsi2020,1,1,13,10,"['class', 'id', '24371211', 'enrollment', 'key', 'skripsi2020']"
79,09/07/20,mahasiswa,untuk dokumen P0-P2 sudah saya coba turnitin bu di induksi riset pak Imam. Untuk dokumen terakhir sebelum semhas belum saya upload,1,1,13,10,"['dokumen', 'p0-p2', 'coba', 'turnitin', 'induksi', 'riset', 'imam', 'dokumen', 'seminar hasil', 'unggah']"
80,09/07/20,mahasiswa,baik buu segera saya upload di turnitinn,1,1,13,10,"['buu', 'unggah', 'turnitinn']"
81,10/07/20,mahasiswa,"Assalamualaikum bu, maaf mengganggu waktunya.. Saya ingin memberikan dokumen skripsi saya beserta screenshoot tes orisinalitas dari turnitin buu.  ",1,1,14,10,"['assalamualaikum', 'maaf', 'ganggu', 'dokumen', 'skripsi', 'screenshoot', 'tes', 'orisinalitas', 'turnitin', 'buu']"
82,10/07/20,mahasiswa,<DOC>,1,1,14,10,['doc']
83,10/07/20,mahasiswa,<DOC>,1,1,14,10,['doc']
84,10/07/20,mahasiswa,<DOC>,1,1,14,10,['doc']
85,10/07/20,mahasiswa,<DOC>,1,1,14,10,['doc']
86,10/07/20,dosen,Ok,1,1,14,10,['oke']
87,10/07/20,dosen,Klo ada yg perlu saya ttd i,1,1,14,10,['tanda tangan']
88,10/07/20,dosen,Silahkan kirim dlm bntk pdf,1,1,14,10,"['silah', 'kirim', 'dlm', 'bntk', 'pdf']"
89,10/07/20,dosen,Nanti saya ttd,1,1,14,10,['tanda tangan']
90,10/07/20,mahasiswa,"Baik ibuu terima kasih banyakk, untuk sementara belum ada penandatanganan kok buu ",1,1,14,10,"['ibuu', 'terima', 'kasih', 'banyakk', 'penandatanganan', 'buu']"
91,10/07/20,mahasiswa,"Mohon maaf bu, untuk pengajuan penyelenggaraan semhas sudah saya ajukan di filkom apps yaa buu ",1,1,14,10,"['mohon', 'maaf', 'aju', 'selenggara', 'seminar hasil', 'aju', 'filkom', 'apps', 'yaa', 'buu']"
92,10/07/20,dosen,ok sdh,1,1,14,10,['oke']
93,10/07/20,mahasiswa,baik buu terima kasihh,1,1,14,10,"['buu', 'terima', 'kasihh']"
94,13/07/20,mahasiswa,"Assalamualaikum Bu [DOSEN], selamat siang.. Saya ingin memberikan undangan kepada ibu untuk menjadi fasilitator seminar hasil skripsi saya yang akan dilaksanakan pada Rabu, 15 Juli 2020 pukul 09.00-10.00 bu. Apakah ibu bersedia? Terima kasih buu sebelumnya.. Wassalamualaikum Wr. Wb ",1,1,15,10,"['assalamualaikum', 'dosen', 'selamat', 'siang', 'undang', 'fasilitator', 'seminar', 'hasil', 'skripsi', 'laksana', 'rabu', '15', 'juli', '2020', '09', '00-10', '00', 'sedia', 'terima', 'kasih', 'buu', 'wassalamualaikum', 'wr', 'wb']"
95,13/07/20,dosen,ok,1,1,15,10,['oke']
96,13/07/20,mahasiswa,baik buuu,1,1,15,10,['buuu']
97,13/07/20,dosen,moga lancar ya....yg pntg perhatikan 8 poin penting yg hrs ada dislide,1,1,15,10,"['moga', 'lancar', 'yayg', 'pntg', 'perhati', '8', 'poin', 'dislide']"
98,13/07/20,mahasiswa,iyaa aamiinn makasih banyak yaa buu oiyaa bu mohon maaf 8 poin itu kira-kira apa saja yaa buu?,1,1,15,10,"['iyaa', 'aamiinn', 'terima kasih', 'yaa', 'buu', 'oiyaa', 'mohon', 'maaf', '8', 'poin', 'yaa', 'buu']"
99,13/07/20,dosen,"Latar Belakang, Tujuan, Rumusan Masalah, Tinjauan Pustaka, Landasan Teori, Metodologi Penelitian, Pembahasan Hasil, Kesimpulan dan Saran ",1,1,15,10,"['latar', 'tuju', 'rumus', 'tinjau', 'pustaka', 'landas', 'teori', 'metodologi', 'teliti', 'bahas', 'hasil', 'simpul', 'saran']"
100,13/07/20,mahasiswa,"Ohhh, baik buuu siappp. Terima kasih buu☺️ ",1,1,15,10,"['ohhh', 'buuu', 'siappp', 'terima', 'kasih', 'buu']"
101,15/07/20,mahasiswa,"Assalamualaikum Wr. Wb, selamat pagi bu. maaf mengganggu waktunya.. Saya ingin bertanya bu, untuk seminar hasil saya pada hari ini apakah saya boleh mengirimkan kepada ibu dokumen skripsi serta jurnal terbaru dari saya bu? Soalnya saya menemukan ada kesalahan pada dokumen skripsi dan jurnal yg saya kirimkan melalui filkom apps bu.. Terima kasih bu sebelumnya, Wassalamualaikum Wr. Wb ",1,1,16,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'maaf', 'ganggu', 'seminar', 'hasil', 'kirim', 'dokumen', 'skripsi', 'jurnal', 'temu', 'salah', 'dokumen', 'skripsi', 'jurnal', 'kirim', 'filkom', 'apps', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
102,15/07/20,dosen,meet.google.com/ggx-coxx-poh,1,1,16,10,"['meet', 'google', 'com', 'ggx-coxx-poh']"
103,15/07/20,dosen,ok,1,1,16,10,['oke']
104,15/07/20,mahasiswa,"baik buu, berikut saya lampirkan dokumennya beserta jurnalnya buu  ",1,1,16,10,"['buu', 'lampir', 'dokumen', 'jurnal', 'buu']"
105,15/07/20,mahasiswa,<DOC>,1,1,16,10,['doc']
106,15/07/20,mahasiswa,<DOC>,1,1,16,10,['doc']
107,15/07/20,dosen,ini yg di apps brarti salah? nanti klo dah kluar jdwl sidang tlg di kirim ke penguji lg ya,1,1,16,10,"['apps', 'brarti', 'salah', 'deh', 'kluar', 'jadwal', 'sidang', 'tolong', 'kirim', 'uji', 'iya']"
108,15/07/20,dosen,sdh sesuai...,1,1,16,10,['sesuai']
109,15/07/20,mahasiswa,"iya buuu ada kesalahan, baik buuu nanti saya kirimkan ke penguji juga ",1,1,16,10,"['iya', 'buuu', 'salah', 'buuu', 'kirim', 'uji']"
110,15/07/20,mahasiswa,terima kasih buu,1,1,16,10,"['terima', 'kasih', 'buu']"
111,24/07/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi bu, mohon maaf mengganggu waktunya. Saya bermaksud ingin memberitahukan pelaksanaan sidang skripsi saya pada Senin, 27 Juli 2020 pukul 08.00 dengan ibu sebagai Dosen Pembimbing 2. Apakah ibu bersedia menghadiri sidang tersebut? Terima kasih buu untuk sebelum dan sesudahnya.. Wassalamualaikum Wr. Wb ",1,1,17,10,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'maksud', 'memberitahukan', 'laksana', 'sidang', 'skripsi', 'senin', '27', 'juli', '2020', '08', '00', 'dosen', 'bimbing', '2', 'sedia', 'hadir', 'sidang', 'terima', 'kasih', 'buu', 'wassalamualaikum', 'wr', 'wb']"
112,24/07/20,dosen,Waalaikumsalam... Ok,1,1,17,10,"['waalaikumsalam', 'oke']"
113,24/07/20,mahasiswa,baik buu,1,1,17,10,['buu']
114,27/07/20,mahasiswa,"Assalamualaikum bu [DOSEN], mohon maaf.. Saya ingin bertanya bu, pemberitahuan jika sudah boleh rejoin google meet lagi dapat dilihat dimana yaa bu?... ",1,1,18,10,"['assalamualaikum', 'dosen', 'mohon', 'maaf', 'pemberitahuan', 'rejoin', 'google', 'meet', 'lihat', 'yaa']"
