messages,sentiment
"['selamat', 'sore', 'dosen', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'bimbing', 'revisi', 'bimbing', 'temu', 'putra', 'masuk', 'noise', 'dataset', 'sistem', 'noise', 'tampil', 'annotator', 'ground', 'truth', 'label', 'relevansi', 'kueri', 'uji', 'artikel', 'putra', 'sar', 'uji', 'layak', 'pakar', 'kappa', 'measure', 'rencana', 'ubah', 'draft', 'poin', 'laksana', 'batas', 'nomor', 'hapus', 'artikel', 'indexing', 'kait', 'covid', 'ikut', 'poin', 'rumus', 'jelas', 'kappa', 'measure', 'rencana', 'revisi', 'kirim', 'filkomapps', 'kirim', 'draftnya', 'email', 'draft', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'ijinkan', 'silah', 'kirim', 'draft']",1
"['terima', 'kasih', 'perhati', 'kirim']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'seminar', 'hasil', 'skripsi', 'ada', 'wib', 'sekian', 'lebih', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'moga', 'mudah', 'lancar', 'aamiin', 'poin', 'kait', 'alas', 'pilih', 'case', 'study', 'alas', 'pilih', 'algoritma', 'unggul', 'algoritma', 'lancar', 'detail', 'manual', 'telaah', 'hasil', 'analisa', 'skenario', 'uji', 'kodingnya', 'sidang', 'kodingnya', 'mandiri', 'buat', 'jawab', 'mandiri', 'latih', 'live', 'koding', 'sederhana', 'latih', 'modifikasi', 'kode', 'program', 'skripsi', 'inti', 'tulis', 'batas', 'menit', 'tolong', 'usaha', 'nilai', 'presentasi', 'power point', 'menit', 'demo', 'program', 'menit']",1
"['terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'laksana', 'seminar', 'hasil', 'skripsi', 'selesai', 'saran', 'dosen', 'fasilitator', 'baca', 'slide', 'presentasi', 'saran', 'meringkat', 'power point', 'poin2', 'kait', 'kaji', 'pustaka', 'skripsi', 'besar', 'gambar', 'implementasi', 'saran', 'masuk', 'saran', 'bagus', 'hasil', 'spekulasi', 'dasar', 'baik', 'dokumen', 'power point', 'saran', 'sidang', 'revisi', 'sidang', 'iya', 'sekian', 'mohon', 'maaf']",1
"['mahasiswa', 'selamat', 'tinggal', 'selang', 'sidang', 'ulas', 'kabar', 'laksana', 'seminar', 'hasil', 'skripsi', 'selesai', 'saran', 'dosen', 'fasilitator', 'catat', 'baca', 'slide', 'presentasi', 'saran', 'meringkat', 'power point', 'poin2', 'baik', 'kait', 'kaji', 'pustaka', 'skripsi', 'coba', 'sudut', 'pandang', 'case', 'algoritma', 'analog', 'satu', 'besar', 'gambar', 'implementasi', 'baik', 'saran', 'masuk', 'saran', 'bagus', 'hasil', 'spekulasi', 'dasar', 'inti', 'saran', 'baik', 'hasil', 'hasil', 'uji', 'optimal', 'baik', 'dokumen', 'power point', 'saran', 'sidang', 'revisi', 'sidang', 'iya', 'versi', 'mahasiswa', 'seminar hasil', 'dokumen', 'power point', 'seminar hasil', 'baik']",1
"['terima', 'kasih', 'reviewnya', 'jadwal', 'sidang', 'kendala', 'transkrip', 'nilai', 'nilai', 'jadwal', 'sidang', 'penuh', 'transkrip', 'urus', 'panjang', 'kerja', 'skripsi', 'sidang', 'iya']",1
"['mahasiswa', 'cek', 'jadwal', 'uji', 'skripsi', 'filkomapp', 'media', 'omitted', 'disiado', 'unggah', 'nilai', 'mata kuliah', 'januari', 'media', 'omitted', 'coba', 'akademik', 'jadwal', 'tanggal', 'januari', 'tanggal', 'atas', 'sidang', 'sesuai', 'jadwal', 'filkomapp']",1
"['staf', 'akademik', 'kait', 'sempat', 'jadwal', 'tanggal', 'transkrip', 'nilai', 'tanda', 'kaprodi', 'syarat', 'jadwal', 'sidang', 'terima', 'kasih', 'perhati']",1
['mahasiswa'],1
"['mahasiswa', 'nilai', 'mata kuliah', 'muncul', 'siam']",1
"['ubah', 'hubung', 'kemarin', 'staf', 'akademik', 'kait', 'bahas', 'respons', 'lengkap', 'kirim', 'transkrip', 'kemarin', 'coba', 'hubung', 'dosen', 'ampu', 'kuliah', 'cepat', 'proses', 'nilai', 'batas', 'sidang', 'respon', 'kuliah', 'tugas', 'ganti', 'projek', 'kumpul', 'tanggal', 'wib']",1
"['mahasiswa', 'ubah', 'hubung', 'kemarin', 'staf', 'akademik', 'kait', 'bahas', 'respons', 'lengkap', 'kirim', 'transkrip', 'catat', 'kemarin', 'coba', 'hubung', 'dosen', 'ampu', 'kuliah', 'cepat', 'proses', 'nilai', 'batas', 'sidang', 'respon', 'kuliah', 'tugas', 'ganti', 'projek', 'kumpul', 'tanggal', 'wib', 'tunggu', 'tanggal', 'coba', 'ikut', 'tunjuk', 'tugas', 'ganti', 'mudah', 'mudah', 'tanggal', 'pagi', 'nilai']",1
"['tanggal', 'pagi', 'kabar', 'kembang', 'situasi', 'terima', 'kasih', 'perhati']",1
['mahasiswa'],1
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'nilai', 'diinputkan', 'kemarin', 'minggu', 'pagi', 'aju', 'transkrip', 'nilai', 'kaprodi', 'ditandatangan', 'sore', 'kirim', 'transkrip', 'akademik', 'prodi', 'jadwal', 'uji', 'skripsi', 'pasti', 'jadwal', 'uji', 'semester', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'mudah', 'mudah', 'akademik', 'jadwal', 'tanggal', 'januari', 'sesuai', 'tera', 'filkom', 'app', 'aamiin', 'media', 'omitted', 'usaha', 'besok', 'siang', 'coba', 'akademik', 'kait', 'hasil', 'kendala', 'coba', 'bantu', 'hubung', 'akademik']",1
"['kabar', 'kembang', 'besok', 'terima', 'kasih', 'perhati']",1
"['mahasiswa', 'tuju', 'tolong', 'lanjut', 'kirim', 'email', 'contoh', 'contoh', 'dokumen', 'skripsi', 'p0', 'sidang', 'kelas', 'induksi', 'riset']",1
"['terima', 'kasih', 'lanjut', 'kait', 'kelas', 'induksi', 'riset', 'buka', 'kelas', 'induksi', 'riset', 'semester', 'perihal', 'add', 'cari', 'pakai', 'add', 'front', 'input', 'kueri', 'add', 'pass', 'proses', 'dasar', 'cari', 'proses', 'microsoft', 'word', 'batas', 'andai', 'proses', 'retrieval', 'letak', 'add', 'microsoft', 'word', 'not', 'responding']",1
"['mahasiswa', 'kelas', 'induksi', 'riset', 'timbang', 'silah', 'add', 'front', 'skenario', 'proses', 'halaman', 'wyswyg', 'user', 'halaman', 'nampak', 'user']",1
"['ajar', 'terima', 'kasih', 'perhati']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'uji', 'skripsi', 'jadwal', 'proses', 'buat', 'surat', 'undang', 'uji', 'skripsi', 'ada', 'rabu', 'tanggal', 'januari', 'wib', 'surat', 'undang', 'undang', 'terbit', 'sekian', 'terima', 'kasih', 'perhati', 'mohon', 'maaf', 'mahasiswa']",1
"['bagus', 'mahasiswa', 'catat', 'moga', 'lancar', 'sukses', 'aamiin']",1
"['amin', 'terima', 'kasih', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'undang', 'hadir', 'uji', 'skripsi', 'ada', 'rabu', 'tanggal', 'januari', 'bimbing', 'lampir', 'dokumen', 'undang', 'uji', 'skripsi', 'sekian', 'mohon', 'maaf', 'mahasiswa', 'media', 'omitted']",1
"['mahasiswa', 'terima kasih', 'usaha', 'besok', 'jam', 'izin', 'request', 'link', 'meet', 'zoom', 'uji', 'tunggu', 'balas', 'beliau', 'link', 'silah', 'dishare', 'dosen bimbing', 'uji']",1
['besok'],1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'teknik', 'informatika', 'mahasiswa', 'bimbing', 'terus', 'link', 'zoom', 'meeting', 'uji', 'skripsi', 'fitra', 'link', 'fitra', 'bachtiar', 'inviting', 'you', 'scheduled', 'zoom', 'meeting', 'topik', 'uji', 'skripsi', 'mahasiswa', 'time', 'januari', 'jakarta', 'join', 'zoom', 'meeting', 'meeting', 'passcode', 'nu0fw1', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'terima kasih']",1
[],1
['fitra'],1
"['terima', 'kasih', 'terima', 'kasih', 'mohon', 'maaf', 'kurang', 'revisi', 'kirim']",1
['mahasiswa'],1
"['you', 'deleted', 'this', 'message', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'form', 'revisi', 'akademik', 'poin', 'poin', 'revisi', 'fitra', 'baik', 'latar', 'masalah', 'tipo', 'cek', 'rumus', 'tuju', 'batas', 'dasar', 'teori', 'baik', 'arsitektur', 'neural', 'network', 'analisa', 'hasil', 'randy', 'perihal', 'kumpul', 'detail', 'tambah', 'uji', 'hidden', 'neuron', 'hapus', 'batas', 'relevan', 'baik', 'tulis', 'lapor', 'sitasi', 'arsitektur', 'jst', 'poin', 'poin', 'baik', 'saran', 'randy', 'poin', 'hubung', 'uji', 'nilai', 'hidden', 'neuron', 'anggap', 'penuh', 'kriteria', 'tarik', 'simpul', 'saran', 'minimal', 'nilai', 'hidden', 'neuron', 'uji', 'tarik', 'simpul', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'kait', 'dasar', 'media', 'omitted', 'saran', 'variasi', 'nilai', 'hidden', 'kelipat']",1
"['terima', 'kasih', 'saran']",1
"['selamat', 'sore', 'dosen', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'teknik informatika', 'mahasiswa', 'bimbing', 'skripsi', 'sesuai', 'susun', 'kirim', 'email', 'terima', 'kasih', 'perhati']",1
"['mahasiswa', 'catat', 'mohon', 'tunggu', 'ulas', 'ulas']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'dosen', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'submit', 'progres', 'revisi', 'email', 'terima', 'kasih', 'perhati']",1
"['mahasiswa', 'catat', 'mohon', 'tunggu', 'ulas', 'ulas']",1
"['terima', 'kasih']",1
"['selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'submit', 'progres', 'power point', 'p0', 'email', 'kait', 'log', 'book', 'filkomapps', 'ruang', 'pilih', 'kolom', 'isi', 'iya', 'kait', 'progres', 'p0', 'dosen bimbing', 'putra', 'temu', 'dosen', 'bimbing', 'mahasiswa', 'sama', 'persepsi', 'metode', 'p0', 'ubah', 'live', 'sama', 'video', 'iya', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'mohon', 'tunggu', 'p0', 'discreenshot', 'pilih', 'ruang', 'kirim', 'whatsapp', 'usul', 'putra', 'timbang']",1
"['screenshot', 'pilih', 'ruang', 'logbook', 'media', 'omitted']",1
"['mahasiswa', 'saran', 'lokasi', 'ruang', 'isi', 'daring', 'tinggal', 'sesuai', 'ijinkan', 'default']",1
"['logbook', 'sesuai', 'tentu']",1
"['mahasiswa', 'catat', 'p0', 'tuju', 'daring', 'live', 'tolong', 'link', 'meet', 'jadwal', 'putra', 'terima kasih']",1
"['selamat', 'siang', 'dosen', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'unggah', 'proposal', 'skripsi', 'revisi', 'filkomapps', 'kirim', 'progres', 'draft', 'serta', 'manual', 'dokumen', 'xlsx', 'email', 'berita', 'acara', 'p0', 'p1', 'power point', 'video', 'buat', 'power point', 'video', 'tunggu', 'ulas', 'draft', 'kirim', 'iya', 'kait', 'demo', 'program', 'manual', 'implementasi', 'metode', 'manual', 'kait', 'demo', 'program', 'program', 'selesai', 'tahap', 'add', 'boleh', 'batas', 'program', 'console', 'python', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'no', 'tunggu', 'ulas', 'ijinkan', 'draft', 'power point', 'p1', 'video', 'no', 'koding', 'evaluasi', 'hitung', 'manual', 'koding', 'no', 'ijinkan', 'console', 'python']",1
"['masuk', 'dataset', 'kode', 'dataset', 'asli', 'iya']",1
"['data', 'ambil', 'sampel', 'skala']",1
"['terima', 'kasih']",1
"['jadwal', 'putra', 'youcanbook', 'jadwal', 'sedia', 'kamis', 'jadwal', 'media', 'omitted', 'kamis', 'jadwal', 'kelas', 'jam', 'jadwal', 'jam', 'iya', 'kamis', 'daring', 'kumpul', 'video']",1
"['senin', 'senin', 'luang', 'kumpul', 'email']",1
"['diskusi', 'putra', 'senin', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu', 'abar', 'bicara', 'putra', 'konsultasi', 'p0', 'live', 'ada', 'senin', 'wib', 'google', 'meet', 'sedia']",1
"['mahasiswa', 'terima kasih']",1
"['terima', 'kasih']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'menggangu', 'link', 'temu', 'p0', 'wib']",1
"['mahasiswa', 'catat', 'terima kasih']",1
"['terima', 'kasih']",1
"['mahasiswa', 'tolong', 'screen', 'power point', 'klik', 'present', 'now']",1
"['permisi', 'hubung', 'coba', 'hubung', 'putra', 'balas', 'beliau', 'temu', 'iya']",1
['opsi'],1
"['terima', 'kasih', 'saran', 'poin', 'poin']",1
"['mahasiswa', 'coba', 'ngebut', 'kerja', 'ukur', 'mudah', 'mudah', 'lulus', 'semester', 'hasil', 'optimal', 'aamiin']",1
[],1
"['selamat', 'sore', 'dosen', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'kirim', 'revisi', 'proposal', 'post', 'p0', 'serta', 'dokumen', 'email', 'kumpul', 'proposal', 'p0', 'filkomapps', 'tunggu', 'tuju', 'revisi', 'direview', 'iya', 'logbook', 'masuk', 'isi', 'sesuai', 'iya', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'silah', 'diupload', 'filkom', 'app', 'silah', 'sesuai', 'terima kasih']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'ganggu', 'kabar', 'bimbing', 'putra', 'poin', 'baik', 'format', 'tulis', 'posisi', 'bullet', 'numbering', 'tulis', 'miring', 'baik', 'tulis', 'diagram alir', 'uji', 'precision', 'recall', 'uji', 'nilai', 'beda', 'baca', 'putra', 'word', 'embedding', 'kueri', 'expansion', 'beliau', 'jelas', 'teliti', 'kueri', 'expansion', 'judul', 'hapus', 'tulis', 'tf', 'idf', 'judul', 'saran', 'diskusi', 'ubah', 'judul', 'skripsi', 'oleh', 'informasi', 'artikel', 'kait', 'covid', 'metode', 'vector', 'space', 'model', 'word2vec', 'kueri', 'expansion', 'cocok', 'ganti', 'judul', 'uji', 'hapus', 'guna', 'precision', 'recall', 'variabel', 'beda', 'variabel', 'beda', 'menambahakan', 'rumus', 'kait', 'pengaruh', 'variabel', 'hasil', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'timbang']",1
"['terima', 'kasih']",1
"['mahasiswa', 'hasil', 'ulas', 'judul', 'skripsi', 'oleh', 'informasi', 'artikel', 'kait', 'covid', 'metode', 'vector', 'space', 'model', 'word2vec', 'kueri', 'expansion', 'cocok', 'ganti', 'judul', 'ijinkan', 'uji', 'hapus', 'guna', 'precision', 'recall', 'variabel', 'beda', 'ijinkan', 'variabel', 'beda', 'menambahakan', 'rumus', 'kait', 'pengaruh', 'variabel', 'hasil', 'masuk', 'uji', 'kelompok', 'parameter', 'saran', 'rumus', 'nilai', 'parameter', 'evaluasi', 'vektor', 'baik', 'word2vector', 'baik', 'silah', 'ubah', 'ubah', 'sesuai', 'rumus', 'akurasi', 'ganti', 'rumus', 'akurasi', 'ganti', 'nilai', 'parameter', 'evaluasi', 'vektor', 'word2vector', 'baik']",1
"['permisi', 'izin', 'kait', 'vektor', 'word2vec', 'hidden', 'neuron']",1
"['mahasiswa', 'pilih', 'uji', 'v', 'vocabulary', 'dokumen', 'unik', 'kamus', 'unik', 'hidden', 'neuron', 'saran', 'minimal', 'uji', 'analisis', 'skema', 'word', 'embedding', 'word2vec', 'hubung', 'algoritma', 'neural', 'network', 'deep', 'learning', 'general', 'purpose', 'kueri', 'expansion', 'metode']",1
"['uji', 'variabel', 'rumus', 'tulis', 'nilai', 'parameter', 'evaluasi', 'hidden', 'neuron', 'baik', 'word2vec', 'oleh', 'informasi']",1
['mahasiswa'],1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'terima', 'kasih', 'ulas', 'dasar', 'ulas', 'bimbing', 'putra', 'beliau', 'noise', '2kali', 'berita', 'random', 'berita', 'artikel', 'kueri', 'uji', 'kueri', 'partisipan', 'sebab', 'putra', 'uji', 'derajat', 'sepakat', 'masuk', 'ancang', 'uji', 'fleiss', 'kappa', 'measure', 'anotasi', 'artikel', 'partisipan', 'uji', 'skenario', 'ubah', 'nilai', 'ubah', 'nilai', 'hidden', 'neuron', 'dokumen', 'kueri', 'evaluasi', 'banding', 'nilai', 'hidden', 'neuron', 'masuk', 'hitung', 'manual', 'hitung', 'hitung', 'manual', 'mohon', 'maaf', 'erti', 'skenario', 'uji', 'uji', 'rumus', 'skenario', 'uji', 'nilai', 'hidden', 'neuron', 'skenario', 'kueri', 'expansion', 'sekanrio', 'uji', 'niali', 'beda', 'erti', 'istilah', 'skenario', 'uji', 'rumus', 'iya', 'lampir', 'hasil', 'running', 'program', 'letak', 'lampir', 'daftar', 'referensi', 'iya', 'letak', 'hasil', 'hitung', 'manual', 'gambar', 'letak', 'lampir', 'perhtiungan', 'manual', 'sekian', 'mohon', 'maaf', 'mahasiswa']",-1
"['mahasiswa', 'timbang']",1
"['terima', 'kasih', 'kabar', 'dokumen', 'proposal', 'pasca', 'p0', 'accord', 'putra']",1
"['bimbing', 'putra', 'beliau', 'noise', '2kali', 'berita', 'random', 'bertia', 'artikel', 'kueri', 'uji', 'kueri', 'partisipan', 'sebab', 'putra', 'uji', 'derajat', 'sepakat', 'masuk', 'ancang', 'uji', 'fleiss', 'kappa', 'measure', 'noise', 'coba', 'hitung', 'estimasi', 'noise', 'bijak', 'sesuai', 'mampu', 'kapasitas', 'sistem', 'local', 'whatsapp', 'timbang', 'anotasi', 'artikel', 'partisipan', 'uji', 'skenario', 'ubah', 'nilai', 'ubah', 'nilai', 'hidden', 'neuron', 'dokumen', 'kueri', 'uji', 'sekuensial', 'hasil', 'uji', 'evaluasi', 'banding', 'nilai', 'hidden', 'neuron', 'masuk', 'hitung', 'manual', 'hitung', 'hitung', 'manual', 'mohon', 'maaf', 'erti', 'skenario', 'uji', 'uji', 'rumus', 'skenario', 'uji', 'nilai', 'hidden', 'neuron', 'skenario', 'kueri', 'expansion', 'sekanrio', 'uji', 'niali', 'beda', 'erti', 'istilah', 'skenario', 'uji', 'rumus', 'iya', 'inti', 'uji', 'minimal', 'skenario', 'uji', 'tahap', 'skuensial', 'hasil', 'parameter', 'baik', 'teknik', 'baik', 'uji', 'lampir', 'hasil', 'running', 'program', 'letak', 'lampir', 'daftar', 'referensi', 'iya', 'lampir', 'email', 'kirim', 'letak', 'hasil', 'hitung', 'manual', 'gambar', 'bab', 'ketik', 'gambar', 'letak', 'lampir', 'perhtiungan', 'manual', 'masuk', 'lampir', 'catat', 'tolong', 'poin', 'email']",1
"['terima', 'kasih', 'timbang', 'poin', 'poin', 'email', 'mohon', 'maaf', 'poin', 'poin', 'uji', 'sekuensial', 'partisipan', 'label', 'sesuai', 'kueri', 'iya', 'kueri', 'partisipan', 'nilai', 'artikel', 'relevan', 'kueri', 'kueri', 'uji', 'poin', 'ambil', 'contoh', 'skripsi', 'hasil', 'uji', 'nilai', 'uji', 'hidden', 'neuron', 'hasil', 'uji', 'hidden', 'uji', 'banding', 'implementasi', 'word2vec', 'word2vec']",-1
"['poin', 'uji', 'sekuensial', 'partisipan', 'label', 'sesuai', 'kueri', 'iya', 'kueri', 'partisipan', 'nilai', 'artikel', 'relevan', 'kueri', 'kueri', 'uji', 'mahasiswa', 'poin', 'ambil', 'contoh', 'skripsi', 'hasil', 'uji', 'nilai', 'uji', 'hidden', 'neuronn', 'hasil', 'uji', 'hidden', 'uji', 'banding', 'implementasi', 'word2vec', 'word2vec', 'mahasiswa']",1
"['terima', 'kasih', 'selamat', 'pagi', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'timbang', 'kait', 'noise', 'hitung', 'tepat', 'artikel', 'berita', 'covid', 'timbang', 'noise', 'kisar', 'artikel', 'berita', 'label', 'artikel', 'rencana', 'uji', 'kueri', 'beda', 'artikel', 'cari', 'partisipan', 'mohon', 'maaf', 'partisipan', 'rang', 'derajat', 'sepakat', 'anotatornya', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['timbang', 'kait', 'noise', 'hitung', 'tepat', 'artikel', 'berita', 'covid', 'timbang', 'noise', 'kisar', 'artikel', 'berita', 'mahasiswa', 'ijinkan', 'label', 'artikel', 'rencana', 'uji', 'kueri', 'beda', 'artikel', 'cari', 'partisipan', 'mohon', 'maaf', 'partisipan', 'rang', 'derajat', 'sepakat', 'anotatornya', 'mahasiswa', 'ijinkan']",1
"['terima', 'kasih', 'partisipan', 'boleh', 'uji', 'derajat', 'sepakat', 'annotator', 'fleiss', 'kappa', 'measure']",1
"['mahasiswa', 'pakar', 'ahli', 'bahasa', 'paham', 'kait', 'dokumen', 'sosmed', 'mahasiswa', 'background', 'ilmu', 'alam', 'kait', 'dokumen', 'sosmed']",1
"['partisipan', 'bantu', 'nilai', 'relevansi', 'dokumen', 'kueri', 'kerabat', 'baca', 'berita']",1
"['mahasiswa', 'pakar', 'warga', 'masyarakat', 'gemar', 'baca', 'berita', 'sosmed', 'ijinkan']",1
"['terima', 'kasih', 'selesai', 'kirim', 'poin2', 'email']",1
"['selamat', 'sore', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'mahasiswa', 'bimbing', 'kabar', 'kirim', 'dokumen', 'skripsi', 'manual', 'power point', 'video', 'p1', 'skripsi', 'email', 'sekian', 'mohon', 'maaf', 'mahasiswa']",1
"['mahasiswa', 'catat', 'masuk', 'nilai', 'p1', 'tinggal', 'tunggu', 'nilai', 'dosen bimbing', 'media', 'omitted', 'tunggu', 'ulas', 'tolong', 'lanjut', 'siap', 'p2', 'kirim', 'email']",1
"['terima', 'kasih']",1
"['kenal', 'informatika', 'mahasiswa', 'bimbing', 'skripsi', 'aju', 'topik', 'omzet', 'rumah', 'memberitahukan', 'mengupload', 'praproposal', 'filkom', 'apps', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",-1
"['mohon', 'maaf', 'ganggu', 'mahasiswa', 'bimbing', 'bimbing', 'filkom', 'apps', 'bug', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",1
"['whatsapp', 'alaykumsalam', 'selasa', 'siang', 'iya', 'masalah', 'appsnya']",1
"['image', 'omitted', 'image', 'omitted', 'tampil', 'sedia', 'mohon', 'maaf', 'terima', 'kasih']",1
"['plot', 'dosen bimbing', 'kps']",1
"['iya', 'terima', 'kasih', 'info', 'mohon', 'maaf', 'ganggu']",1
"['lampir', 'dokumen', 'terima', 'kasih']",1
"['oke', 'cek']",1
['terima kasih'],1
"['revisi', 'saran', 'dokumen', 'kemarin', 'terima', 'kasih']",1
"['document', 'omitted', 'whatsapp', 'alaykumsalam', 'revisi', 'perhati', 'tulis']",1
['terima kasih'],1
"['lampir', 'dokumen', 'baru', 'p0', 'dosen', 'bimbing', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",-1
"['whatsapp', 'alaykumsalam', 'bimbing']",1
"['dosen', 'adinugroho']",1
"['oke', 'sendiri2', 'iya', 'p0']",1
"['pakk', 'iya', 'p0']",-1
"['mekanisme', 'p0', 'iya', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1
"['whatsapp', 'alaykumsalam', 'oya', 'isi', 'p0', 'iya', 'inputkan']",1
"['oke', 'terima', 'kasih']",1
"['bimbing', 'dosen']",1
"['mohon', 'maaf', 'dosen', 'bimbing', 'balas', 'email', 'minggu']",1
"['dosen', 'iya', 'oke', 'coba', 'cek', 'proposal', 'p0']",1
['oke'],1
"['lampir', 'dokumen', 'konsultasi', 'dosen', 'kerja', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",-1
"['document', 'omitted']",-1
"['kirim', 'dokumen', 'manual', 'lampir', 'dokumen', 'manual', 'metode', 'terima', 'kasih', 'document', 'omitted']",-1
"['periksa', 'dokumen', 'kemarin', 'kirim', 'dokumen', 'baru', 'bimbing', 'dosen', 'revisi', 'saran', 'terima', 'kasihh', 'mohon', 'maaf', 'ganggu']",1
"['whatsapp', 'alaykumsalam', 'oke', 'silah', 'kirim']",1
"['document', 'omitted', 'lampir', 'dokumen', 'p1', 'baru', 'terima', 'kasih']",1
"['mahasiswa', 'bimbing', 'skripsi', 'bimbing', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",-1
"['syarat', 'p1', 'iya', 'terima', 'kasih', 'terima', 'kasih']",1
"['syarat', 'bimbing', 'penuh', 'isi', 'logbooknya', 'aju', 'bimbing']",1
"['bimbing', 'dosen', 'penuh']",1
"['oke', 'silah', 'aju', 'p1']",1
[],1
"['implementasi', 'hasil', 'mapenya', 'saran', 'kodingan', 'terima', 'kasih']",1
[],1
"['sesuai', 'fitur', 'fitur', 'kurang', 'hindar', 'kosong']",-1
"['lampir', 'dokumen', 'skripsi', 'revisi', 'kerja', 'document', 'omitted', 'uji', 'banding', 'metode', 'relm', 'metode', 'elm', 'diagram alir', 'implementasi', 'tampil', 'metode', 'elm', 'terima', 'kasih']",-1
"['revisi', 'saran', 'terima', 'kasih']",-1
"['bimbing', 'dosen', 'minimal', 'p1', 'penuh', 'syarat', 'p1', 'iya', 'makasihh']",-1
"['whatsapp', 'alaykumsalam', 'aju', 'buka', 'akses', 'batas', 'ketua jurus']",1
"['terima', 'kasih', 'implementasi', 'bingung', 'invers', 'matriks', 'library', 'gabisa']",1
"['oke', 'silah']",1
"['terima', 'kasih']",1
"['lampir', 'dokumen', 'skripsi', 'baru', 'terima', 'kasih', 'document', 'omitted']",1
"['whatsapp', 'alaykumsalam', 'oke', 'bimbing', 'silah', 'isi', 'logbooknya', 'iya', 'ngejar', 'p2']",1
"['terima', 'kasih']",1
"['document', 'omitted', 'feedback']",1
"['terima', 'kasih', 'balas']",1
"['p1', 'dosen', 'suruh', 'kejar', 'daftar', 'seminar hasil', 'seminar hasil', 'semester', 'terima', 'kasih']",1
['periksa'],1
"['besok', 'kirim', 'revisi', 'gabung', 'revisi', 'dosen']",1
['oke'],1
"['terima', 'kasih']",1
"['dokumen', 'skripsi', 'baru', 'terima', 'kasih']",-1
"['document', 'omitted']",-1
"['mohon', 'maaf', 'ganggu', 'bimbing', 'onlinenya', 'prosedur', 'iya', 'terima', 'kasih']",1
"['whatsapp', 'alaykumsalam', 'bimbing', 'via', 'whatsapp']",1
"['kumpul', 'progres', 'kumpul', 'whatsapp']",1
"['iya', 'lapor']",1
"['terima', 'kasih', 'informasi']",1
"['cukup', 'p2', 'dosen', 'tolong', 'p2', 'terima', 'kasih']",-1
